"pmcid","figure","word","symbol","source","hgnc_symbol","entrez","transforms_applied"
"PMC5826217","PMC5826217__fnins-12-00073-g0001.jpg","PI3K","PI3K","bioentities_symbol","PIK3R5","23533","-n stop"
"PMC5826217","PMC5826217__fnins-12-00073-g0001.jpg","PI3K","PI3K","bioentities_symbol","PIK3R6","146850","-n stop"
"PMC5826217","PMC5826217__fnins-12-00073-g0001.jpg","PI3K","PI3K","bioentities_symbol","PIK3CD","5293","-n stop"
"PMC5826217","PMC5826217__fnins-12-00073-g0001.jpg","PI3K","PI3K","bioentities_symbol","PIK3CB","5291","-n stop"
"PMC5826217","PMC5826217__fnins-12-00073-g0001.jpg","PI3K","PI3K","bioentities_symbol","PIK3CA","5290","-n stop"
"PMC5826217","PMC5826217__fnins-12-00073-g0001.jpg","PI3K","PI3K","bioentities_symbol","PIK3CG","5294","-n stop"
"PMC5826217","PMC5826217__fnins-12-00073-g0001.jpg","PI3K","PI3K","bioentities_symbol","PIK3R3","8503","-n stop"
"PMC5826217","PMC5826217__fnins-12-00073-g0001.jpg","p-tau","tau","hgnc_alias_symbol","MAPT","4137","-n stop -n nfkc -n deburr -m expand -m root"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","CK1","CK1","hgnc_alias_symbol","CSNK1A1","1452","-n stop"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","CKI","CKI","hgnc_alias_symbol","CHKA","1119","-n stop"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","PKA","PKA","bioentities_symbol","PRKAR2B","5577","-n stop"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","PKA","PKA","bioentities_symbol","PRKAR2A","5576","-n stop"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","PKA","PKA","bioentities_symbol","PRKAR1B","5575","-n stop"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","PKA","PKA","bioentities_symbol","PRKAR1A","5573","-n stop"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","PKA","PKA","bioentities_symbol","PRKACA","5566","-n stop"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","PKA","PKA","bioentities_symbol","PRKACG","5568","-n stop"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","PKA","PKA","bioentities_symbol","PRKACB","5567","-n stop"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","Ptch","PTCH","hgnc_prev_symbol","PTCH1","5727","-n stop"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","Smo","SMO","hgnc_symbol","SMO","6608","-n stop"
"PMC5826678","PMC5826678__BJBMS-18-8-g001.jpg","Sufu","SUFU","hgnc_symbol","SUFU","51684","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","ARC","ARC","hgnc_symbol","ARC","23237","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","BDNF","BDNF","hgnc_symbol","BDNF","627","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","Calcineurin","CALCINEURIN","bioentities_symbol","PPP3R2","5535","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","Calcineurin","CALCINEURIN","bioentities_symbol","PPP3CA","5530","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","Calcineurin","CALCINEURIN","bioentities_symbol","PPP3R1","5534","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","Calcineurin","CALCINEURIN","bioentities_symbol","PPP3CC","5533","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","Calcineurin","CALCINEURIN","bioentities_symbol","PPP3CB","5532","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","EGR1","EGR1","hgnc_symbol","EGR1","1958","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","ERBB4","ERBB4","hgnc_symbol","ERBB4","2066","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","NAB2","NAB2","hgnc_symbol","NAB2","4665","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","NFATC","NF-ATC","hgnc_alias_symbol","NFATC1","4772","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","NFATC3","NFATC3","hgnc_symbol","NFATC3","4775","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN1","2902","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN3B","116444","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN3A","116443","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN2C","2905","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN2B","2904","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN2A","2903","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN2D","2906","-n stop"
"PMC5827560","PMC5827560__fnbeh-12-00023-g0001.jpg","NRG1","NRG1","hgnc_symbol","NRG1","3084","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","ERK","ERK","bioentities_symbol","MAPK3","5595","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","ERK","ERK","bioentities_symbol","MAPK1","5594","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","FOXO3","FOXO3","hgnc_symbol","FOXO3","2309","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","GLI","GLI","hgnc_prev_symbol","GLI1","2735","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","GSK3","GSK3","bioentities_symbol","GSK3B","2932","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","GSK3","GSK3","bioentities_symbol","GSK3A","2931","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","mTOR","MTOR","hgnc_symbol","MTOR","2475","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","OTC","OTC","hgnc_symbol","OTC","5009","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","PI3K","PI3K","bioentities_symbol","PIK3R6","146850","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","PI3K","PI3K","bioentities_symbol","PIK3CA","5290","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","PI3K","PI3K","bioentities_symbol","PIK3R4","30849","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","PI3K","PI3K","bioentities_symbol","PIK3R5","23533","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","PI3K","PI3K","bioentities_symbol","PIK3CG","5294","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","PI3K","PI3K","bioentities_symbol","PIK3CD","5293","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","PI3K","PI3K","bioentities_symbol","PIK3CB","5291","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","PI3K","PI3K","bioentities_symbol","PIK3R3","8503","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","PTCH","PTCH","hgnc_prev_symbol","PTCH1","5727","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","PTEN","PTEN","hgnc_symbol","PTEN","5728","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SHC","SHC","bioentities_symbol","SHC3","53358","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SHC","SHC","bioentities_symbol","SHC4","399694","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SHC","SHC","bioentities_symbol","SHC2","25759","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SHC","SHC","bioentities_symbol","SHC1","6464","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD","SMAD","bioentities_symbol","SMAD1","4086","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD","SMAD","bioentities_symbol","SMAD6","4091","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD","SMAD","bioentities_symbol","SMAD5","4090","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD","SMAD","bioentities_symbol","SMAD2","4087","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD","SMAD","bioentities_symbol","SMAD4","4089","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD","SMAD","bioentities_symbol","SMAD3","4088","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD","SMAD","bioentities_symbol","SMAD9","4093","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD","SMAD","bioentities_symbol","SMAD7","4092","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD23","SMAD2_3","bioentities_symbol","SMAD2","4087","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD23","SMAD2_3","bioentities_symbol","SMAD3","4088","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD2/3-cateninERKSTAT5GLI","SMAD2","hgnc_symbol","SMAD2","4087","-n stop -n nfkc -n deburr -m expand"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","SMAD4","SMAD4","hgnc_symbol","SMAD4","4089","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","sos","SOS","bioentities_symbol","SOS2","6655","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","sos","SOS","bioentities_symbol","SOS1","6654","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","STAT5","STAT5","bioentities_symbol","STAT5B","6777","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","STAT5","STAT5","bioentities_symbol","STAT5A","6776","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT16","51384","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT9A","7483","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT5A","7474","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT3","7473","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT4","54361","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT2","7472","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT1","7471","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT7B","7477","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT2B","7482","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT7A","7476","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT6","7475","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT11","7481","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT8A","7478","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT10B","7480","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT8B","7479","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT10A","80326","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT9B","7484","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT5B","81029","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","WNT","WNT","bioentities_symbol","WNT3A","89780","-n stop"
"PMC5827745","PMC5827745__SCT3-7-305-g002.jpg","XIN","Xin","hgnc_alias_symbol","XIRP1","165904","-n stop"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","Gnas-","GNAS","hgnc_symbol","GNAS","2778","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","GPR161?","GPR161","hgnc_symbol","GPR161","23432","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","Grk2-","GRK2","hgnc_symbol","GRK2","156","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","PKA","PKA","bioentities_symbol","PRKACA","5566","-n stop"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","PKA","PKA","bioentities_symbol","PRKAR1A","5573","-n stop"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","PKA","PKA","bioentities_symbol","PRKACG","5568","-n stop"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","PKA","PKA","bioentities_symbol","PRKACB","5567","-n stop"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","PKA","PKA","bioentities_symbol","PRKAR1B","5575","-n stop"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","PKA","PKA","bioentities_symbol","PRKAR2B","5577","-n stop"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","PKA","PKA","bioentities_symbol","PRKAR2A","5576","-n stop"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","Ptch1-+","PTCH1","hgnc_symbol","PTCH1","5727","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","SMO","SMO","hgnc_symbol","SMO","6608","-n stop"
"PMC5828112","PMC5828112__emss-76052-f002.jpg","Sufu","SUFU","hgnc_symbol","SUFU","51684","-n stop"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","BIRC5","","BIRC5","hgnc_symbol","BIRC5","332"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","CTGF","CCND1","CCND1","hgnc_symbol","CCND1","595"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","CTGF","CCND1","CTGF","hgnc_symbol","CTGF","1490"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","LATS1/2","LATS1","hgnc_symbol","LATS1","9113","-n stop -n nfkc -n deburr -m expand"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","LATS1/2","LATS2","hgnc_symbol","LATS2","26524","-n stop -n nfkc -n deburr -m expand"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","Merlin","merlin","hgnc_alias_symbol","NF2","4771","-n stop"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","MOB1","mob-1","hgnc_alias_symbol","CXCL10","3627","-n stop"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","MST1/2","MST2","hgnc_alias_symbol","STK3","6788","-n stop -n nfkc -n deburr -m expand"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","MST1/2","MST1","hgnc_symbol","MST1","4485","-n stop -n nfkc -n deburr -m expand"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","(NF2)","NF2","hgnc_symbol","NF2","4771","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","RCC","RCC","hgnc_prev_symbol","XRCC1","7515","-n stop"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","SAV1","SAV1","hgnc_symbol","SAV1","60485","-n stop"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","TEAD1-4","TEAD2","hgnc_symbol","TEAD2","8463","-n stop -n nfkc -n deburr -m expand"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","TEAD1-4","TEAD1","hgnc_symbol","TEAD1","7003","-n stop -n nfkc -n deburr -m expand"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","TEAD1-4","TEAD4","hgnc_symbol","TEAD4","7004","-n stop -n nfkc -n deburr -m expand"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","TEAD1-4","TEAD3","hgnc_symbol","TEAD3","7005","-n stop -n nfkc -n deburr -m expand"
"PMC5828210","PMC5828210__oncotarget-09-10723-g001.jpg","Yes","Yes","hgnc_alias_symbol","YES1","7525","-n stop"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","AT-1","AT-1","hgnc_alias_symbol","SLC33A1","9197","-n stop"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","CD200R","CD200R","hgnc_alias_symbol","CD200R1","131450","-n stop"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","ERK-1/2","ERK1","hgnc_alias_symbol","MAPK3","5595","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","IFN","IFN","hgnc_alias_symbol","IFNA1","3439","-n stop"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","PTB","PTB","hgnc_alias_symbol","PTBP2","58155","-n stop"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","RAS","RAS","bioentities_symbol","NRAS","4893","-n stop"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","RAS","RAS","bioentities_symbol","KRAS","3845","-n stop"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","RAS","RAS","bioentities_symbol","HRAS","3265","-n stop"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","SRC","SRC","hgnc_symbol","SRC","6714","-n stop"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","STAT-","STAT","bioentities_symbol","STAT4","6775","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","STAT-","STAT","bioentities_symbol","STAT3","6774","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","STAT-","STAT","bioentities_symbol","STAT2","6773","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","STAT-","STAT","bioentities_symbol","STAT1","6772","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","STAT-","STAT","bioentities_symbol","STAT5A","6776","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","STAT-","STAT","bioentities_symbol","STAT6","6778","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828319","PMC5828319__JIR2018-8695157.004.jpg","STAT-","STAT","bioentities_symbol","STAT5B","6777","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","ASK1","ASK1","hgnc_alias_symbol","MAP3K5","4217","-n stop"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","FSH","FSH","bioentities_symbol","CGA","1081","-n stop"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","FSH","FSH","bioentities_symbol","FSHB","2488","-n stop"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","P38","p38","bioentities_symbol","MAPK13","5603","-n stop"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","P38","p38","bioentities_symbol","MAPK11","5600","-n stop"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","P38","p38","bioentities_symbol","MAPK14","1432","-n stop"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","P38","p38","bioentities_symbol","MAPK12","6300","-n stop"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","Prxs","PRX","hgnc_symbol","PRX","57716","-n stop -n nfkc -n deburr -m expand -m root"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","SOD","SOD","bioentities_symbol","SOD1","6647","-n stop"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","SOD","SOD","bioentities_symbol","SOD3","6649","-n stop"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","SOD","SOD","bioentities_symbol","SOD2","6648","-n stop"
"PMC5828533","PMC5828533__OMCL2018-1023025.008.jpg","Trx1","TRX1","hgnc_alias_symbol","KMT2A","4297","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","CCL5","CCL5","hgnc_symbol","CCL5","6352","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","CXCL10","CXCL10","hgnc_symbol","CXCL10","3627","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA16","3449","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA14","3448","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA13","3447","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA10","3446","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA2","3440","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA1","3439","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA4","3441","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA7","3444","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA6","3443","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA5","3442","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA8","3445","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA21","3452","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNa","IFNA","bioentities_symbol","IFNA17","3451","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IFNs","IFN","hgnc_alias_symbol","IFNA1","3439","-n stop -n nfkc -n deburr -m expand -m root"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IKKp","IKK-gamma","hgnc_alias_symbol","IKBKG","8517","-n stop -n nfkc -n deburr -m expand -m root -n swaps"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IRAK","IRAK","hgnc_alias_symbol","IRAK1","3654","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IRAK1","IRAK1","hgnc_symbol","IRAK1","3654","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IRAK1|TRAF6","TRAF6","hgnc_symbol","TRAF6","7189","-n stop -n nfkc -n deburr -m expand"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IRAK4","IRAK4","hgnc_symbol","IRAK4","51135","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IRF3","IRF3","hgnc_symbol","IRF3","3661","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","IRF7","IRF7","hgnc_symbol","IRF7","3665","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","NF-KB","NF-kappaB","hgnc_alias_symbol","NFKB1","4790","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","TBK1","TBK1","hgnc_symbol","TBK1","29110","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","TLR3","TLR3","hgnc_symbol","TLR3","7098","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","TLR4","TLR4","hgnc_symbol","TLR4","7099","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","TLR7","TLR7","hgnc_symbol","TLR7","51284","-n stop"
"PMC5828779","PMC5828779__nihms913766f5.jpg","TRAF3","TRAF3","hgnc_symbol","TRAF3","7187","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Actin","Actin","bioentities_symbol","ACTG2","72","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Actin","Actin","bioentities_symbol","ACTC1","70","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Actin","Actin","bioentities_symbol","ACTG1","71","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Actin","Actin","bioentities_symbol","ACTB","60","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Actin","Actin","bioentities_symbol","ACTA2","59","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Actin","Actin","bioentities_symbol","ACTA1","58","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL8","3576","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL5","6374","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL14","9547","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","PF4","5196","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL9","4283","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL10","3627","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL12","6387","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL11","6373","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","PPBP","5473","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL6","6372","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL13","10563","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL1","2919","-n stop"
"PMC5829089","PMC5829089__fphys-09-00132-g0002.jpg","Chemokine","Chemokine","bioentities_symbol","CXCL2","2920","-n stop"
